_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,comments,describe_why_this_is_not_annotatable,not_annotatable,not_annotatable:confidence,please_explain_the_revisions_write_na_if_not_annotatable,aligned,id,original,revised
3471075793,finalized,1,6/22/2023 20:19:26,,,,1.0,"- The article ""a"" is needed because it is needed before the adjective ""boring.""","That was {=>a} bit boring , but it was part of my job .",fce_dev_734,"That was bit boring , but it was part of my job .","That was a bit boring , but it was part of my job ."
3471075794,finalized,1,6/23/2023 17:28:05,,,,1.0,"- Removing the article and making ""New Zealand"" plural makes the sentence more natural sounding.",{The=>} New {Zealand=>Zealand's} 20 cent coin is the second lowest denomination coin of the New Zealand dollar .,wiki_dev_86,The New Zealand 20 cent coin is the second lowest denomination coin of the New Zealand dollar .,New Zealand's 20 cent coin is the second lowest denomination coin of the New Zealand dollar .
3471075795,finalized,1,6/22/2023 22:29:26,,,,1.0,"- The spelling of ""suppost"" was corrected to ""supposed.""
- The format of ""19.30"" was corrected to ""19:30"" to match American English standards.","Then the show was {suppost=>supposed} to start at {19.30=>19 : 30} hours but it started at 20 : 15 , more than half an hour later .",fce_dev_347,"Then the show was suppost to start at 19.30 hours but it started at 20 : 15 , more than half an hour later .","Then the show was supposed to start at 19 : 30 hours but it started at 20 : 15 , more than half an hour later ."
3471075796,finalized,1,6/22/2023 18:22:58,"Changing ""feelings"" to ""opinions"" sounds more natural, but this could be meaning changing.",,,1.0,"- ""Unfortunalety"" is changed to ""Unfortunately,"" which fixes a spelling error and adds the correct punctuation. 
- Changing ""feelings"" to ""opinions"" sounds more natural, but this could be meaning changing.","{Unfortunalety=>Unfortunately ,} my {feelings=>opinions} are rather bad .",fce_dev_500,Unfortunalety my feelings are rather bad .,"Unfortunately , my opinions are rather bad ."
3471075797,finalized,1,6/22/2023 20:45:30,,,,1.0,"- ""harbour"" was corrected to the American English spelling, ""harbor.""
- A hyphen was added to correct the spelling error.","Situated at 54 ° North , the {harbour=>harbor} is the {northwesternmost=>north-westernmost} port in North America to be linked to the continent 's railway network .",wiki_dev_877,"Situated at 54 ° North , the harbour is the northwesternmost port in North America to be linked to the continent 's railway network .","Situated at 54 ° North , the harbor is the north-westernmost port in North America to be linked to the continent 's railway network ."
3471075799,finalized,1,6/22/2023 19:42:05,,,,1.0,"- The spelling of ""organiser"" was changed to ""organizer,"" which is the American English spelling.
- The commas were removed to follow English punctuation rules.
- ""does"" was changed to ""do"" to match the number of ""people.""","The {organiser=>organizer} of the concert asked my school for about 15 people {,=>} who {does=>do} art {,=>} to help decorate the stage .",fce_test_753,"The organiser of the concert asked my school for about 15 people , who does art , to help decorate the stage .",The organizer of the concert asked my school for about 15 people who do art to help decorate the stage .
3471075800,finalized,1,6/22/2023 16:15:13,,,,1.0,"-This edit changes the spelling to the American English spelling.
-This edit changes the spelling to the American English spelling.
-This edit adds a needed comma because the two independent clauses are joined with a coordinating conjunction.","The {centre=>center} stands 15 {metres=>meters} above the {ground=>ground,} and its sole support comes from the structure around its two lift shafts - it is approximately the same height as the Pavilion directly opposite it on the other side of the ground .",wiki_dev_469,The centre stands 15 metres above the ground and its sole support comes from the structure around its two lift shafts - it is approximately the same height as the Pavilion directly opposite it on the other side of the ground .,"The center stands 15 meters above the ground, and its sole support comes from the structure around its two lift shafts - it is approximately the same height as the Pavilion directly opposite it on the other side of the ground ."
3471075801,finalized,1,6/22/2023 13:16:12,,,,1.0,"-'Centre' was rewritten as 'center' to use the American English spelling.
-The comma was replaced with a semicolon because the two joined clauses are  independent clauses and there is no coordinating conjunction.","The {centre=>center} basically provides training in the hospitality sector to women who might not have that opportunity {,=>;} plus her end-of-the-day product is graciously given to a local YWCA women 's shelter or Out of the Cold Program .",wiki_dev_438,"The centre basically provides training in the hospitality sector to women who might not have that opportunity , plus her end-of-the-day product is graciously given to a local YWCA women 's shelter or Out of the Cold Program .",The center basically provides training in the hospitality sector to women who might not have that opportunity ; plus her end-of-the-day product is graciously given to a local YWCA women 's shelter or Out of the Cold Program .
3471075803,finalized,1,6/22/2023 20:21:27,,,,1.0,"- When contrasting in this form, ""of"" is needed.
- The comma was removed because the conjunction ""and"" is not being used to conjoin two independent clauses in this sentence.","The metric system of Old English poetry was different from that {=>of} modern English {,=>} and more related to the verse forms of most of the older Germanic languages .",wiki_test_653,"The metric system of Old English poetry was different from that modern English , and more related to the verse forms of most of the older Germanic languages .",The metric system of Old English poetry was different from that of modern English and more related to the verse forms of most of the older Germanic languages .
3471075804,finalized,1,6/23/2023 12:33:10,,,,1.0,"-This edit corrects the spelling of 'balloons.'
-This edit adds a necessary closing parenthesis.","Party {baloons=>balloons} also work wonders ( again , subject to any restrictions you may be under as to what you are allowed to use {=>)} .",wiki_dev_28,"Party baloons also work wonders ( again , subject to any restrictions you may be under as to what you are allowed to use .","Party balloons also work wonders ( again , subject to any restrictions you may be under as to what you are allowed to use ) ."
3471075805,finalized,1,6/22/2023 20:39:12,"""an"" -> ""a"" is incorrect",,,1.0,"- The closing quote in the name was corrected to be an apostrophe.
- The comma and period were put inside the quotations to follow certain style guide rules.","Israel {Kamakawiwoʻole=>Kamakawiwo'ole} 's album "" Facing {Future=>Future,} "" {,=>} released in 1993 , included {an=>a} ukulele medley of "" Over the Rainbow "" and "" What a Wonderful {World=>World.} "" {.=>}",wiki_dev_82,"Israel Kamakawiwoʻole 's album "" Facing Future "" , released in 1993 , included an ukulele medley of "" Over the Rainbow "" and "" What a Wonderful World "" .","Israel Kamakawiwo'ole 's album "" Facing Future, "" released in 1993 , included a ukulele medley of "" Over the Rainbow "" and "" What a Wonderful World. """
3471075806,finalized,1,6/22/2023 13:36:04,,,,1.0,"-A comma is inserted because what proceeds it is an introductory phrase.
-'This' is deleted because it makes the sentence structure needlessly complex.","In my opinion {=>,} there 's nothing special that I 'd like to change , maybe only {this ,=>} that I would n't have to change my boots .",fce_dev_271,"In my opinion there 's nothing special that I 'd like to change , maybe only this , that I would n't have to change my boots .","In my opinion , there 's nothing special that I 'd like to change , maybe only that I would n't have to change my boots ."
3471075809,finalized,1,6/22/2023 22:28:03,,,,1.0,"- ""any problems"" was added to match the sentence.
- ""to work"" was corrected to ""working"" because ""dislike"" requires a direct object.
- A comma was added before a conjunction to conjoin two independent clauses.
- Spelling of ""say"" was corrected to ""stay.""","In our class , we do n't have {problem=>any problems} with students who dislike {to work=>working} , because we are all there for the same reasons {=>,} and nobody wants to {say=>stay} there years and years .",fce_dev_447,"In our class , we do n't have problem with students who dislike to work , because we are all there for the same reasons and nobody wants to say there years and years .","In our class , we do n't have any problems with students who dislike working , because we are all there for the same reasons , and nobody wants to stay there years and years ."
3471075810,finalized,1,6/22/2023 13:53:29,,,,1.0,-'Disappeared' is the correct spelling of this word.,"He threw his lot in with Robert Curthose , who knighted him , and {dissapered=>disappeared} from history .",wiki_dev_570,"He threw his lot in with Robert Curthose , who knighted him , and dissapered from history .","He threw his lot in with Robert Curthose , who knighted him , and disappeared from history ."
3471075811,finalized,1,6/22/2023 16:40:43,,,,1.0,"-Here, there is a comma incorrectly joining two independent clauses. This solution replaces the comma with a period and fixes the resulting capitalization. Other solutions would include replacing the comma with a semicolon or  adding an 'and' between the comma and 'he.'","It is unknown whether he truly believes and knows his research had direct involvement with the outbreak {, he=>. He} is lying , or his explanation is an educated hypothesis .",wiki_test_62,"It is unknown whether he truly believes and knows his research had direct involvement with the outbreak , he is lying , or his explanation is an educated hypothesis .","It is unknown whether he truly believes and knows his research had direct involvement with the outbreak . He is lying , or his explanation is an educated hypothesis ."
3471075815,finalized,1,6/23/2023 16:39:51,,,,1.0,- A spelling error was corrected.,I {realy=>really} got to know them after the concert .,fce_test_196,I realy got to know them after the concert .,I really got to know them after the concert .
3471075816,finalized,1,6/22/2023 18:43:40,,,,1.0,"- ""really"" is the correct spelling, and the sentence needed the article ""a"" to be grammatical.",It was {relly=>really a} pity because I expected to see artists from France and Italy .,fce_dev_11,It was relly pity because I expected to see artists from France and Italy .,It was really a pity because I expected to see artists from France and Italy .
3471075817,finalized,1,6/23/2023 16:48:10,,,,1.0,"- ""the"" was added because ""computer's advanced technology"" requires an article.
- A comma was added before a relative clause.
- ""with"" was removed because ""contact"" requires a noun phrase as a direct object and not a preposition.","Apart from this , {=>the} computer 's advanced technology allows me to contact anyone at the moment that I want to , while five years ago when I did not have a computer , I had to write letters {=>,} which was a slower way to contact {with=>} people .",fce_test_102,"Apart from this , computer 's advanced technology allows me to contact anyone at the moment that I want to , while five years ago when I did not have a computer , I had to write letters which was a slower way to contact with people .","Apart from this , the computer 's advanced technology allows me to contact anyone at the moment that I want to , while five years ago when I did not have a computer , I had to write letters , which was a slower way to contact people ."
3471075822,finalized,1,6/22/2023 13:50:32,,,,1.0,"-Here, the tense is changed to past tense to better reflect the fact that this is a completed action. 'Some' replaces 'someone' because it is a general sentiment being expressed here as opposed to a specific person's opinion. 'Math' is also moved to make the sentence structure less clunky. 
-'Maths' is changed to 'math' to reflect the American English spelling/pronunciation. 
-'Practical' and 'useful' are rewritten to be spelled correctly, and they are moved to better fit the sentence structure.
-Again, 'says' is changed to the past tense.
-A comma splice is removed.
-The grammatically incorrect 'you're chose,' which is never a correct construction in English, is corrected to 'you choose.'
-'Charges all,' which does not have the intended meaning in English here, is replaced with 'uses,' which does.
-The possessive '-'s' is not needed here.
-The comma is inserted here, though really another word, like 'such,' should be included as well. 
-The comma is replaced with a semicolon because two independent clauses are being joined without a coordinating conjunction.","{Someone says=>Some said math because} it is {maths=>practical and useful} , {pratical , usefull=>} but the majority {says=>said} it is boring {,=>} unless you {'re chose=>choose} a job which {charges all=>uses} your math {'s=>} knowledge {=>,} as accounting {,=>;} otherwise you can use a calculator or a computer .",fce_test_324,"Someone says it is maths , pratical , usefull but the majority says it is boring , unless you 're chose a job which charges all your math 's knowledge as accounting , otherwise you can use a calculator or a computer .","Some said math because it is practical and useful , but the majority said it is boring unless you choose a job which uses your math knowledge , as accounting ; otherwise you can use a calculator or a computer ."
3471075823,finalized,1,6/23/2023 12:41:04,,,,1.0,"-'Lake' should be capitalized here because it is part of a proper noun.
-'Lake' should be capitalized here because it is part of a proper noun.","The Houghton {lake=>Lake} Heights is a small residential community located on the southwestern shore of Houghton {lake=>Lake} , Michigan .",wiki_dev_704,"The Houghton lake Heights is a small residential community located on the southwestern shore of Houghton lake , Michigan .","The Houghton Lake Heights is a small residential community located on the southwestern shore of Houghton Lake , Michigan ."
3471075824,finalized,1,6/22/2023 16:46:34,,,,1.0,"-These first two edits change the word order so that it sounds more natural in American English.
-This next edit deletes 'it' and changes 'has' to 'have' so that the plural noun  'clothes' agrees with the verb.
-This edit sounds more natural in American English.
-This edit correctly conjugates the verb into the conditional, 'were.'
-'Casino' here requires an article.
-This parenthetical needs to be set off with commas.","{The=>Now the} clothes {now=>} that they will wear {it has=>have} to be smart , not {how=>as if} you {are=>were} going to {=>a} casino {=>,} for example {=>,} but nice casual , not with sports shoes or T-shirts .",fce_dev_702,"The clothes now that they will wear it has to be smart , not how you are going to casino for example but nice casual , not with sports shoes or T-shirts .","Now the clothes that they will wear have to be smart , not as if you were going to a casino , for example , but nice casual , not with sports shoes or T-shirts ."
3471075825,finalized,1,6/23/2023 12:43:30,,,,1.0,"-This edit corrects the spelling of 'complain.'
-This edit incorrectly changes the spelling of 'Theatre' even though in this case it is part of a proper noun.",I am writing this letter to {complane=>complain} about the Circle {Theatre=>Theater} .,fce_dev_544,I am writing this letter to complane about the Circle Theatre .,I am writing this letter to complain about the Circle Theater .
3471075826,finalized,1,6/23/2023 16:22:47,,I think this edit is unnecessary and makes the sentence sound less natural.,not_annotatable,1.0,,It was a kind of map that showed the place for a lot of money which robbers {=>had} hid .,fce_test_104,It was a kind of map that showed the place for a lot of money which robbers hid .,It was a kind of map that showed the place for a lot of money which robbers had hid .
3471075827,finalized,1,6/22/2023 13:30:32,,,,1.0,-The spelling here is corrected to 'margin.',"He beat the previous record by a large {margine=>margin} , approximately 30 minutes .",wiki_dev_156,"He beat the previous record by a large margine , approximately 30 minutes .","He beat the previous record by a large margin , approximately 30 minutes ."
3471075828,finalized,1,6/22/2023 13:55:52,,,,1.0,"-The colon is deleted because it is ungrammatical in this situation.
-In American English, commas precede quotation marks.","This event was not what I call {:=>} "" a perfect evening out {=>,} "" {,=>} as your advertisement promised .",fce_test_566,"This event was not what I call : "" a perfect evening out "" , as your advertisement promised .","This event was not what I call "" a perfect evening out , "" as your advertisement promised ."
3471075829,finalized,1,6/23/2023 12:12:41,,,,1.0,"-This edit adds a necessary preposition.
-This edit replaces 'what,' which is ungrammatical in this context, with 'that.'","{West=>To the west} of the city rises the Cerro de las Mitras , so called because the profile {what=>that} looks like several bishop 's mitres can be seen along its edge .",wiki_dev_632,"West of the city rises the Cerro de las Mitras , so called because the profile what looks like several bishop 's mitres can be seen along its edge .","To the west of the city rises the Cerro de las Mitras , so called because the profile that looks like several bishop 's mitres can be seen along its edge ."
3471075830,finalized,1,6/23/2023 17:07:02,,,,1.0,"- Capitalization corrected to adhere to English grammar rules.
- Comma added after an introductory phrase.
- ""for starting"" was changed to ""to start"" because an infinitive is needed in this construction.","{AT=>At} seven o'clock on the dot {=>,} we went there {for starting=>to start} queueing .",fce_dev_440,AT seven o'clock on the dot we went there for starting queueing .,"At seven o'clock on the dot , we went there to start queueing ."
3471075831,finalized,1,6/23/2023 14:28:30,,,,1.0,"-These first two edits move the subject before the verb in order to fix the sentence's word order.
-This edit fixes the punctuation because the sentence is not actually a question.",I would like to ask you what type of clothes {=>I} should {I=>} bring {?=>.},fce_test_158,I would like to ask you what type of clothes should I bring ?,I would like to ask you what type of clothes I should bring .
3471075832,finalized,1,6/23/2023 17:56:08,,,,1.0,"- A spelling error was corrected.
- ""has"" was removed because it is redundant. 
- ""life"" was pluralized of the pronoun ""our.""","From the {begining=>beginning} of the century to now , modern technology has changed and {has=>} made our daily {life=>lives} easier .",fce_test_289,"From the begining of the century to now , modern technology has changed and has made our daily life easier .","From the beginning of the century to now , modern technology has changed and made our daily lives easier ."
3471075833,finalized,1,6/23/2023 13:25:25,,,,1.0,-This edit substitutes a more natural sounding prepositional phrase for this context.,It would be meaningful {in my life=>for me} to take part in your camp .,fce_test_772,It would be meaningful in my life to take part in your camp .,It would be meaningful for me to take part in your camp .
3471075834,finalized,1,6/22/2023 18:42:58,,"""the"" is used to clarify which journalists and removing it changes the meaning",not_annotatable,1.0,,That fact should be respected by {the=>} journalists .,fce_dev_621,That fact should be respected by the journalists .,That fact should be respected by journalists .
3471075835,finalized,1,6/22/2023 16:38:19,,,,1.0,-This is a style edit that simplifies the phrase's structure.,I was excited {that I had=>to get} a closer look at so many famous pop stars .,fce_test_348,I was excited that I had a closer look at so many famous pop stars .,I was excited to get a closer look at so many famous pop stars .
3471075836,finalized,1,6/22/2023 20:05:47,,,,1.0,- The period was put inside the quotations to follow certain style guides.,"There is no objective "" per se {"" .=>.""}",wiki_test_325,"There is no objective "" per se "" .","There is no objective "" per se ."""
3471075837,finalized,1,6/22/2023 16:21:12,,,,1.0,"- ""main line"" was changed to ""mainline"" which is the correct spelling for American English.",The nearest local airport and {main line=>mainline} train station are located at Wick and Thurso .,wiki_test_29,The nearest local airport and main line train station are located at Wick and Thurso .,The nearest local airport and mainline train station are located at Wick and Thurso .
3471075838,finalized,1,6/22/2023 20:04:16,,"""should"" does not mean the same as ""would,"" and this seems more like a style change rather than a GEC change.",not_annotatable,1.0,,"I have a baby and three dogs , so {it should=>log cabins would} be better {in log cabins=>} .",fce_dev_433,"I have a baby and three dogs , so it should be better in log cabins .","I have a baby and three dogs , so log cabins would be better ."
3471075840,finalized,1,6/22/2023 16:12:45,,This edit is meaning changing.,not_annotatable,1.0,-Incorrect: meaning changing,It is {to be=>} operated by the Toronto Transit Commission .,wiki_dev_821,It is to be operated by the Toronto Transit Commission .,It is operated by the Toronto Transit Commission .
3471075841,finalized,1,6/23/2023 14:27:07,,,,1.0,-A comma is inserted here because the two adjectives are interchangeable in terms of order.,"Adelaide has a hot Mediterranean climate ( Köppen climate classification "" Csa "" ) , which generally means mild {=>,} wet winters and hot , dry summers .",wiki_dev_165,"Adelaide has a hot Mediterranean climate ( Köppen climate classification "" Csa "" ) , which generally means mild wet winters and hot , dry summers .","Adelaide has a hot Mediterranean climate ( Köppen climate classification "" Csa "" ) , which generally means mild , wet winters and hot , dry summers ."
3471075842,finalized,1,6/22/2023 20:49:45,,these are not two independent clauses so the comma is incorrect,not_annotatable,1.0,,"The two return to find the Dark Mark over Hogwarts {=>,} and Death Eaters attacking students and teachers .",wiki_test_841,The two return to find the Dark Mark over Hogwarts and Death Eaters attacking students and teachers .,"The two return to find the Dark Mark over Hogwarts , and Death Eaters attacking students and teachers ."
3471075844,finalized,1,6/23/2023 12:10:38,,,,1.0,"-This word shouldn't be capitalized in this context.
-This edit inserted an Oxford comma.","Similar standards exist for automotive ( ISO 26262 ) , {Medical=>medical} ( IEC 62304 ) {=>,} and nuclear ( IEC 61513 ) {=>industries} .",wiki_test_196,"Similar standards exist for automotive ( ISO 26262 ) , Medical ( IEC 62304 ) and nuclear ( IEC 61513 ) .","Similar standards exist for automotive ( ISO 26262 ) , medical ( IEC 62304 ) , and nuclear ( IEC 61513 ) industries ."
3471075850,finalized,1,6/23/2023 17:41:00,,This looks meaning changing to me?,not_annotatable,1.0,,"After two seasons as a minor league coach , Foster became bullpen coach for the Florida Marlins from {=>2007} - {=>2009} , moving briefly into the pitching coach job toward the end of the 2007 season .",wiki_test_267,"After two seasons as a minor league coach , Foster became bullpen coach for the Florida Marlins from - , moving briefly into the pitching coach job toward the end of the 2007 season .","After two seasons as a minor league coach , Foster became bullpen coach for the Florida Marlins from 2007 - 2009 , moving briefly into the pitching coach job toward the end of the 2007 season ."
3471075851,finalized,1,6/22/2023 14:03:32,,,,1.0,-The correct spelling is 'companion.',They are envious and jealous of your {compnion=>companion} .,wiki_dev_473,They are envious and jealous of your compnion .,They are envious and jealous of your companion .
3471075852,finalized,1,6/23/2023 17:10:50,,,,1.0,"- ""with"" is more grammatical than ""having.""
- A comma was added before a relative clause.","Originally built with three operational units {having=>with} a design rating of 660MW MCR ( Maximum Continuous Rating ) , this was increased to 685MW during commissioning with practically no additional engineering works required {=>,} which is testament to the robust design standards rigorously upheld by the CEGB .",wiki_dev_913,"Originally built with three operational units having a design rating of 660MW MCR ( Maximum Continuous Rating ) , this was increased to 685MW during commissioning with practically no additional engineering works required which is testament to the robust design standards rigorously upheld by the CEGB .","Originally built with three operational units with a design rating of 660MW MCR ( Maximum Continuous Rating ) , this was increased to 685MW during commissioning with practically no additional engineering works required , which is testament to the robust design standards rigorously upheld by the CEGB ."
3471075853,finalized,1,6/22/2023 20:50:38,,,,1.0,"- The comma was added before the conjunction ""and"" that is used to conjoin the two independent clauses.","The music video was released on November 12 , 2009 {=>,} and the song was made available for download in the iTunes Store on December 1 , 2009 .",wiki_dev_742,"The music video was released on November 12 , 2009 and the song was made available for download in the iTunes Store on December 1 , 2009 .","The music video was released on November 12 , 2009 , and the song was made available for download in the iTunes Store on December 1 , 2009 ."
3471075854,finalized,1,6/23/2023 16:40:40,,,,1.0,"- Commas were added around the noun phrase ""Dean B. Zelinsky"" because it provides more information about the noun phrase ""the founder.""","After nearly ten years of production , the founder {=>,} Dean B. Zelinsky {=>,} decided that he no longer wanted to manufacture guitars and sold the company .",wiki_dev_586,"After nearly ten years of production , the founder Dean B. Zelinsky decided that he no longer wanted to manufacture guitars and sold the company .","After nearly ten years of production , the founder , Dean B. Zelinsky , decided that he no longer wanted to manufacture guitars and sold the company ."
3471075855,finalized,1,6/22/2023 16:48:26,,,,1.0,"-This edit corrects this participle to an adjective, 'bothersome.'","For the handicapped , going shopping is not easy and it can be very {bothering=>bothersome} unless shops have facilities for them .",fce_dev_360,"For the handicapped , going shopping is not easy and it can be very bothering unless shops have facilities for them .","For the handicapped , going shopping is not easy and it can be very bothersome unless shops have facilities for them ."
3471075857,finalized,1,6/23/2023 13:23:47,,,,1.0,"-'An' is the correct article here because eighteen begins with a vowel sound.
-This comma should not be used here because what follows is a dependent clause.
-This word should not be hyphenated.","The interior 's focal point is {a=>an} 18 ' or 5.5m rose window with flowing tracery , designed by Hugh Easton ( 1906-65 ) {,=>} and situated at the {east-end=>east end} above the high altar .",wiki_dev_809,"The interior 's focal point is a 18 ' or 5.5m rose window with flowing tracery , designed by Hugh Easton ( 1906-65 ) , and situated at the east-end above the high altar .","The interior 's focal point is an 18 ' or 5.5m rose window with flowing tracery , designed by Hugh Easton ( 1906-65 ) and situated at the east end above the high altar ."
3471075858,finalized,1,6/23/2023 12:19:08,,,,1.0,"-Because the  following word does not begin with a vowel sound, 'a' is the correct form of the article here.
-Because the phrase being punctuated here is parenthetical, it is set off with commas.","Ray Stantz owns {an=>a} science / occult book shop in Manhattan , {and=>and,} along with Winston {Zeddmore=>Zeddmore,} they put on special appearances at children 's birthday parties .",wiki_test_769,"Ray Stantz owns an science / occult book shop in Manhattan , and along with Winston Zeddmore they put on special appearances at children 's birthday parties .","Ray Stantz owns a science / occult book shop in Manhattan , and, along with Winston Zeddmore, they put on special appearances at children 's birthday parties ."
3471075859,finalized,1,6/23/2023 13:19:02,,,,1.0,"-This proper noun should be capitalized.
-'The' shouldn't be here because 'Tezpur University' is a proper noun.
-This edit deletes the ungrammatical 'for' and inserts a comma because what follows is a nonrestrictive clause.
-The noun here needs an article or to be plural.
-The correct preposition here  is 'to' instead of 'with.'
-There shouldn't be a space between the last word in the sentence and the period.","The {department=>Department} of Civil Engineering of {the=>} Tezpur University was established in the year 2009 under the School of {Engineering for=>Engineering,} offering {=>a} B.Tech Degree {with=>to} 16 {students .=>students.}",wiki_dev_104,The department of Civil Engineering of the Tezpur University was established in the year 2009 under the School of Engineering for offering B.Tech Degree with 16 students .,"The Department of Civil Engineering of Tezpur University was established in the year 2009 under the School of Engineering, offering a B.Tech Degree to 16 students."
